Actual,Target
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.44,0.0
2.88,0.0
4.31,0.0
4.28,0.0
4.35,0.0
4.31,0.0
5.75,0.0
5.7,0.0
4.36,0.0
5.75,0.0
5.76,0.0
5.75,0.0
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.16,6.108225
5.78,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
7.1,6.108225
5.83,6.108225
5.75,6.108225
5.75,6.108225
7.11,6.108225
5.82,6.108225
5.75,6.108225
5.75,6.108225
7.12,6.108225
5.81,6.108225
5.75,6.108225
5.76,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.76,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.76,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.76,6.108225
7.18,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.12,6.108225
5.81,6.108225
5.75,6.108225
5.75,6.108225
7.14,6.108225
5.79,6.108225
5.75,6.108225
5.75,6.108225
7.17,6.108225
5.77,6.108225
5.75,6.108225
5.75,6.108225
7.15,6.108225
5.78,6.108225
5.75,6.108225
5.75,6.108225
7.14,6.108225
5.79,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
7.11,6.108225
5.82,6.108225
5.75,6.108225
5.75,6.108225
7.12,6.108225
5.81,6.108225
5.75,6.108225
5.75,6.108225
7.18,6.108225
5.77,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.76,6.108225
5.75,6.108225
7.11,6.108225
5.82,6.108225
5.75,6.108225
5.75,6.108225
7.12,6.108225
5.81,6.108225
5.75,6.108225
5.76,6.108225
7.11,6.108225
5.82,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
7.1,6.108225
5.83,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.76,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
7.12,6.108225
5.81,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.11,6.108225
5.82,6.108225
5.75,6.108225
5.75,6.108225
7.11,6.108225
5.82,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.76,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.18,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.16,6.108225
5.78,6.108225
5.75,6.108225
5.75,6.108225
7.14,6.108225
5.79,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.76,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.16,6.108225
5.78,6.108225
5.75,6.108225
5.75,6.108225
7.12,6.108225
5.81,6.108225
5.75,6.108225
5.75,6.108225
7.15,6.108225
5.79,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
7.11,6.108225
5.82,6.108225
5.75,6.108225
5.75,6.108225
7.12,6.108225
5.81,6.108225
5.75,6.108225
5.75,6.108225
7.13,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.16,6.108225
5.78,6.108225
5.75,6.108225
5.75,6.108225
7.17,6.108225
5.77,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.76,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
7.16,6.108225
5.78,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
7.11,6.108225
5.82,6.108225
5.75,6.108225
5.75,6.108225
7.18,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.16,6.108225
5.77,6.108225
5.75,6.108225
5.75,6.108225
7.18,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.18,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.76,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
7.14,6.108225
5.79,6.108225
5.75,6.108225
5.75,6.108225
7.16,6.108225
5.77,6.108225
5.75,6.108225
5.75,6.108225
7.18,6.108225
5.76,6.108225
5.76,6.108225
5.75,6.108225
7.18,6.108225
5.76,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.76,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
7.14,6.108225
5.79,6.108225
5.75,6.108225
5.75,6.108225
7.18,6.108225
5.77,6.108225
5.75,6.108225
5.76,6.108225
7.14,6.108225
5.79,6.108225
5.75,6.108225
5.75,6.108225
7.14,6.108225
5.8,6.108225
5.75,6.108225
5.75,6.108225
7.17,6.108225
5.77,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.76,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.76,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
5.75,6.108225
5.75,6.108225
5.75,6.108225
7.19,6.108225
